InvoiceNo,InvoiceDate,FwdInvoiceRefNo,StockReceiptDate,UOM,QtyCases,QtyUnits,Rate,Amount,TaxableAmount
4080,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4081,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
4082,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
4083,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
4084,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4085,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4086,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
4087,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
4088,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
4089,02-10-2022,,02-10-2022,24,100,0,165,16500,16500
4090,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
4091,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4092,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4093,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4094,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4095,02-10-2022,,02-10-2022,30,165,0,351.43,57985.71,57985.71
4096,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
4097,02-10-2022,,02-10-2022,24,170,0,164.41,27949.15,27949.15
4098,02-10-2022,,02-10-2022,24,200,0,273.57,54714.29,54714.29
4099,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
4100,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4101,02-10-2022,,02-10-2022,24,50,0,276.43,13821.43,13821.43
4102,02-10-2022,,02-10-2022,24,300,0,147.46,44237.29,44237.29
4103,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4104,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4105,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
4106,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4107,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4108,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4109,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4110,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4111,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
4112,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
4113,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
4114,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
4115,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
4116,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
4117,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4118,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
4119,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
4120,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4121,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4122,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4123,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
4124,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
4125,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
4126,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4127,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
4128,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4129,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
4130,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4131,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4132,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4133,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
4134,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
4135,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
4136,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
4137,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4138,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
4139,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4140,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4141,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4142,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4143,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
4144,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4145,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
4146,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4147,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
4148,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4149,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4150,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
4151,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4152,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
4153,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
4154,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
4155,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
4156,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
4157,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
4158,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
4159,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
4160,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
4161,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
4162,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
4163,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
4164,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
4165,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
4166,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4167,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4168,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
4169,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
4170,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
4171,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4172,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4173,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
4174,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4175,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
4176,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
4177,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4178,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4179,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4180,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
4181,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
4182,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
4183,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
4184,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4185,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
4186,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
4187,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
4188,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4189,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
4190,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
4191,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
4192,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
4193,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
4194,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
4195,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
4196,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
4197,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
4198,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4199,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
4200,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4201,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
4202,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4203,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
4204,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
4205,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4206,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
4207,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
4208,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
4209,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4210,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4211,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
4212,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
4213,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
4214,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
4215,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
4216,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
4217,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
4218,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
4219,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
4220,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
4221,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
4222,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
4223,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
4224,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
4225,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
4226,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4227,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
4228,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4229,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4230,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
4231,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
4232,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
4233,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4234,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
4235,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
4236,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
4237,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4238,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
4239,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
4240,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
4241,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
4242,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
4243,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
4244,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
4245,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
4246,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
4247,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4248,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
4249,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4250,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4251,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4252,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
4253,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
4254,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
4255,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
4256,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
4257,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
4258,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
4259,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
4260,02-10-2022,,02-10-2022,9,30,0,238.57,7157.14,7157.14
4261,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
4262,02-10-2022,,02-10-2022,9,40,0,502.86,20114.29,20114.29
4263,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
4264,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
4265,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4266,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4267,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4268,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4269,02-10-2022,,02-10-2022,30,200,0,343.75,68750,68750
4270,02-10-2022,,02-10-2022,30,200,0,316.96,63392.86,63392.86
4271,02-10-2022,,02-10-2022,30,120,0,325.89,39107.14,39107.14
4272,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4273,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
4274,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
4275,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
4276,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4277,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
4278,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
4279,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
4280,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
4281,02-10-2022,,02-10-2022,24,100,0,165,16500,16500
4282,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
4283,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4284,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4285,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4286,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4287,02-10-2022,,02-10-2022,30,165,0,351.43,57985.71,57985.71
4288,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
4289,02-10-2022,,02-10-2022,24,170,0,164.41,27949.15,27949.15
4290,02-10-2022,,02-10-2022,24,200,0,273.57,54714.29,54714.29
4291,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
4292,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4293,02-10-2022,,02-10-2022,24,50,0,276.43,13821.43,13821.43
4294,02-10-2022,,02-10-2022,24,300,0,147.46,44237.29,44237.29
4295,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4296,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4297,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
4298,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4299,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4300,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
4301,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
4302,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
4303,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
4304,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
4305,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
4306,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
4307,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
4308,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
4309,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4310,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
4311,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
4312,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4313,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4314,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4315,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
4316,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
4317,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
4318,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4319,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
4320,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4321,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
4322,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4323,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4324,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4325,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
4326,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
4327,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
4328,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
4329,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4330,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
4331,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4332,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4333,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
4334,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4335,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
4336,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4337,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
4338,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4339,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
4340,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4341,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4342,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
4343,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
4344,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
4345,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
4346,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
4347,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
4348,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
4349,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
4350,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
4351,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
4352,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
4353,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
4354,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
4355,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
4356,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
4357,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
4358,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4359,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
4360,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
4361,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
4362,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
4363,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4364,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4365,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
4366,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4367,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
4368,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
4369,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4370,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
4371,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4372,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
4373,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
4374,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
4375,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
4376,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4377,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
4378,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
4379,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
4380,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4381,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
4382,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
4383,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
4384,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
4385,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
4386,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
4387,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
4388,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
4389,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
4390,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
4391,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
4392,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4393,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
4394,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4395,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
4396,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
4397,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
4398,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
4399,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
4400,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
4401,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
4402,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4403,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
4404,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
4405,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
4406,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
4407,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
4408,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
4409,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
4410,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
4411,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
4412,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
4413,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
4414,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
4415,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
4416,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
4417,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
4418,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4419,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
4420,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4421,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
4422,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
4423,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
4424,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
4425,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
4426,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
4427,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
4428,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
4429,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
4430,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
4431,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
4432,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
4433,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
4434,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
4435,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
4436,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
4437,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
4438,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
4439,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4440,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
4441,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4442,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4443,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
4444,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
4445,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
4446,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
4447,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
4448,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
4449,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
4450,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
